repo,tool,gt_imp_july,gt_imp_now,gt_impT_july,gt_impT_now,gt_all_july,gt_all_now,gt_counts_ok,july_n_all_raw,now_gt_all_tsv_lines,july_scores,now_main,now_main_empty,now_warm_cache,emptymain_source,verdict
koss-null__FuncFrog,trivy,1,1,5,5,18,18,yes,19,18,8/0/10/1/7/0/5/3/0,8/0/10/1/7/0/5/3/0,,,no,match
koss-null__FuncFrog,cdxgen,1,1,5,5,18,18,yes,19,18,1/0/17/1/0/0/1/0/4,1/0/17/1/0/0/1/0/4,,,no,match
koss-null__FuncFrog,cyclonedx-gomod,1,1,5,5,18,18,yes,19,18,1/0/17/1/0/0/1/0/4,1/0/17/1/0/0/1/0/4,,,no,match
kpango__glg,syft,2,2,6,6,14,14,yes,15,14,11/0/3/2/9/0/6/5/0,11/0/3/2/9/0/6/5/0,,,no,match
kpango__glg,trivy,2,2,6,6,14,14,yes,15,14,6/0/8/2/4/0/6/0/0,6/0/8/2/4/0/6/0/0,,,no,match
kpango__glg,cdxgen,2,2,6,6,14,14,yes,15,14,2/0/12/2/0/0/2/0/4,2/0/12/2/0/0/2/0/4,,,no,match
kpango__glg,cyclonedx-gomod,2,2,6,6,14,14,yes,15,14,2/0/12/2/0/0/2/0/4,2/0/12/2/0/0/2/0/4,,,no,match
kpfaulkner__borders,syft,1,1,1,1,2,2,yes,3,2,1/0/1/1/0/0/1/0/0,1/0/1/1/0/0/1/0/0,,,no,match
kpfaulkner__borders,trivy,1,1,1,1,2,2,yes,3,2,1/0/1/1/0/0/1/0/0,1/0/1/1/0/0/1/0/0,,,no,match
kpfaulkner__borders,cdxgen,1,1,1,1,2,2,yes,3,2,1/0/1/1/0/0/1/0/0,1/0/1/1/0/0/1/0/0,,,no,match
kpfaulkner__borders,cyclonedx-gomod,1,1,1,1,2,2,yes,3,2,1/0/1/1/0/0/1/0/0,1/0/1/1/0/0/1/0/0,,,no,match
krayzpipes__cronticker,syft,1,1,1,1,1,1,yes,2,1,1/0/0/1/0/0/1/0/0,1/0/0/1/0/0/1/0/0,,,no,match
krayzpipes__cronticker,trivy,1,1,1,1,1,1,yes,2,1,1/1/0/1/1/0/1/1/0,1/1/0/1/1/0/1/1/0,,,no,match
krayzpipes__cronticker,cdxgen,1,1,1,1,1,1,yes,2,1,1/0/0/1/0/0/1/0/0,1/0/0/1/0/0/1/0/0,,,no,match
krayzpipes__cronticker,cyclonedx-gomod,1,1,1,1,1,1,yes,2,1,1/0/0/1/0/0/1/0/0,1/0/0/1/0/0/1/0/0,,,no,match
krotik__dudeldu,syft,1,1,1,1,1,1,yes,2,1,1/0/0/1/0/0/1/0/0,1/0/0/1/0/0/1/0/0,,,no,match
krotik__dudeldu,trivy,1,1,1,1,1,1,yes,2,1,1/0/0/1/0/0/1/0/0,1/0/0/1/0/0/1/0/0,,,no,match
krotik__dudeldu,cdxgen,1,1,1,1,1,1,yes,2,1,1/0/0/1/0/0/1/0/0,1/0/0/1/0/0/1/0/0,,,no,match
krotik__dudeldu,cyclonedx-gomod,1,1,1,1,1,1,yes,2,1,1/0/0/1/0/0/1/0/0,1/0/0/1/0/0/1/0/0,,,no,match
krotik__ecal,syft,1,1,1,1,1,1,yes,2,1,1/3/0/1/3/0/1/3/0,1/3/0/1/3/0/1/3/0,,,no,match
krotik__ecal,trivy,1,1,1,1,1,1,yes,2,1,1/3/0/1/3/0/1/3/0,1/3/0/1/3/0/1/3/0,,,no,match
krotik__ecal,cdxgen,1,1,1,1,1,1,yes,2,1,1/2/0/1/2/0/1/2/0,1/2/0/1/2/0/1/2/0,,,no,match
krotik__ecal,cyclonedx-gomod,1,1,1,1,1,1,yes,2,1,1/0/0/1/0/0/1/0/0,1/0/0/1/0/0/1/0/0,,,no,match
krotik__eliasdb,syft,3,3,3,3,3,3,yes,4,3,3/0/0/3/0/0/3/0/0,3/0/0/3/0/0/3/0/0,,,no,match
krotik__eliasdb,trivy,3,3,3,3,3,3,yes,4,3,3/0/0/3/0/0/3/0/0,3/0/0/3/0/0/3/0/0,,,no,match
krotik__eliasdb,cdxgen,3,3,3,3,3,3,yes,4,3,3/0/0/3/0/0/3/0/0,3/0/0/3/0/0/3/0/0,,,no,match
krotik__eliasdb,cyclonedx-gomod,3,3,3,3,3,3,yes,4,3,3/0/0/3/0/0/3/0/0,3/0/0/3/0/0/3/0/0,,,no,match
kslamph__tronlib,syft,17,17,21,21,201,201,yes,202,201,38/0/163/17/21/0/21/17/0,38/0/163/17/21/0/21/17/0,,,no,match
kslamph__tronlib,trivy,17,17,21,21,201,201,yes,202,201,23/0/178/17/6/0/21/2/0,23/0/178/17/6/0/21/2/0,,,no,match
kslamph__tronlib,cdxgen,17,17,21,21,201,201,yes,202,201,17/0/184/17/0/0/17/0/4,17/0/184/17/0/0/17/0/4,,,no,match
kslamph__tronlib,cyclonedx-gomod,17,17,21,21,201,201,yes,202,201,17/0/184/17/0/0/17/0/4,17/0/184/17/0/0/17/0/4,,,no,match
ktr0731__evans,syft,55,55,65,65,560,560,yes,561,560,222/0/338/55/167/0/65/157/0,222/0/338/55/167/0/65/157/0,,,no,match
ktr0731__evans,trivy,55,55,65,65,560,560,yes,561,560,202/0/358/55/147/0/65/137/0,202/0/358/55/147/0/65/137/0,,,no,match
ktr0731__evans,cdxgen,55,55,65,65,560,560,yes,561,560,55/0/505/55/0/0/55/0/10,55/0/505/55/0/0/55/0/10,,,no,match
ktr0731__evans,cyclonedx-gomod,55,55,65,65,560,560,yes,561,560,190/0/370/55/135/0/56/134/9,190/0/370/55/135/0/56/134/9,,,no,match
kubenetworks__kubevpn,syft,244,244,244,244,778,778,yes,779,778,277/0/501/244/33/0/244/33/0,277/0/501/244/33/0/244/33/0,,,no,match
kubenetworks__kubevpn,trivy,244,244,244,244,778,778,yes,779,778,277/0/501/244/33/0/244/33/0,277/0/501/244/33/0/244/33/0,,,no,match
kubenetworks__kubevpn,cdxgen,244,244,244,244,778,778,yes,779,778,276/0/502/243/33/1/243/33/1,276/0/502/243/33/1/243/33/1,,,no,match
kubenetworks__kubevpn,cyclonedx-gomod,244,244,244,244,778,778,yes,779,778,NA,NA,,,no,match
kubernetes-sigs__kind,syft,11,11,11,11,23,23,yes,24,23,20/388/3/11/397/0/11/397/0,20/388/3/11/397/0/11/397/0,,,no,match
kubernetes-sigs__kind,trivy,11,11,11,11,23,23,yes,24,23,20/387/3/11/396/0/11/396/0,20/387/3/11/396/0/11/396/0,,,no,match
kubernetes-sigs__kind,cdxgen,11,11,11,11,23,23,yes,24,23,18/384/5/11/391/0/11/391/0,18/384/5/11/391/0/11/391/0,,,no,match
kubernetes-sigs__kind,cyclonedx-gomod,11,11,11,11,23,23,yes,24,23,12/0/11/11/1/0/11/1/0,12/0/11/11/1/0/11/1/0,,,no,match
kubernetes__kubernetes,syft,195,195,195,195,0,0,yes,0,0,0/466/0/195/271/0/195/271/0,0/466/0/195/271/0/195/271/0,,,no,july_unavailable
kubernetes__kubernetes,trivy,195,195,195,195,0,0,yes,0,0,0/429/0/195/234/0/195/234/0,0/429/0/195/234/0/195/234/0,,,no,july_unavailable
kubernetes__kubernetes,cdxgen,195,195,195,195,0,0,yes,0,0,0/220/0/195/25/0/195/25/0,0/220/0/195/25/0/195/25/0,,,no,july_unavailable
kubernetes__kubernetes,cyclonedx-gomod,195,195,195,195,0,0,yes,0,0,NA,NA,,,no,july_unavailable
kubernetes__minikube,syft,219,219,222,222,528,528,yes,529,528,280/36/248/219/97/0/222/94/0,280/36/248/219/97/0/222/94/0,,,no,match
kubernetes__minikube,trivy,219,219,222,222,528,528,yes,529,528,250/26/278/219/57/0/222/54/0,250/26/278/219/57/0/222/54/0,,,no,match
kubernetes__minikube,cdxgen,219,219,222,222,528,528,yes,529,528,227/20/301/219/28/0/219/28/3,227/20/301/219/28/0/219/28/3,,,no,match
kubernetes__minikube,cyclonedx-gomod,219,219,222,222,528,528,yes,529,528,229/0/299/214/15/5/214/15/8,229/0/299/214/15/5/214/15/8,,,no,match
kubeservice-stack__common,syft,117,117,152,152,532,532,yes,533,532,199/0/333/117/82/0/152/47/0,199/0/333/117/82/0/152/47/0,,,no,match
kubeservice-stack__common,trivy,117,117,152,152,532,532,yes,533,532,161/0/371/117/44/0/152/9/0,161/0/371/117/44/0/152/9/0,,,no,match
kubeservice-stack__common,cdxgen,117,117,152,152,532,532,yes,533,532,117/0/415/117/0/0/117/0/35,117/0/415/117/0/0/117/0/35,,,no,match
kubeservice-stack__common,cyclonedx-gomod,117,117,152,152,532,532,yes,533,532,113/0/419/113/0/4/113/0/39,113/0/419/113/0/4/113/0/39,,,no,match
kubeshark__kubeshark,syft,129,129,129,129,350,350,yes,351,350,211/0/139/129/82/0/129/82/0,211/0/139/129/82/0/129/82/0,,,no,match
kubeshark__kubeshark,trivy,129,129,129,129,350,350,yes,351,350,132/0/218/129/3/0/129/3/0,132/0/218/129/3/0/129/3/0,,,no,match
kubeshark__kubeshark,cdxgen,129,129,129,129,350,350,yes,351,350,129/0/221/129/0/0/129/0/0,129/0/221/129/0/0/129/0/0,,,no,match
kubeshark__kubeshark,cyclonedx-gomod,129,129,129,129,350,350,yes,351,350,131/0/219/129/2/0/129/2/0,131/0/219/129/2/0/129/2/0,,,no,match
kubevela__kubevela,syft,284,284,289,289,828,828,yes,829,828,367/2/461/282/87/2/287/82/2,367/2/461/282/87/2/287/82/2,,,no,match
kubevela__kubevela,trivy,284,284,289,289,828,828,yes,829,828,299/2/529/282/19/2/287/14/2,299/2/529/282/19/2/287/14/2,,,no,match
kubevela__kubevela,cdxgen,284,284,289,289,828,828,yes,829,828,284/0/544/284/0/0/284/0/5,284/0/544/284/0/0/284/0/5,,,no,match
kubevela__kubevela,cyclonedx-gomod,284,284,289,289,828,828,yes,829,828,288/2/540/279/11/5/279/11/10,288/2/540/279/11/5/279/11/10,,,no,match
kyleconroy__sqlc,syft,37,37,40,40,89,89,yes,90,89,63/33/26/37/59/0/40/56/0,63/33/26/37/59/0/40/56/0,,,no,match
kyleconroy__sqlc,trivy,37,37,40,40,89,89,yes,90,89,48/18/41/37/29/0/40/26/0,48/18/41/37/29/0/40/26/0,,,no,match
kyleconroy__sqlc,cdxgen,37,37,40,40,89,89,yes,90,89,40/17/49/37/20/0/37/20/3,40/17/49/37/20/0/37/20/3,,,no,match
kyleconroy__sqlc,cyclonedx-gomod,37,37,40,40,89,89,yes,90,89,40/0/49/37/3/0/37/3/3,40/0/49/37/3/0/37/3/3,,,no,match
kyoh86__richgo,syft,7,7,11,11,13,13,yes,14,13,12/0/1/7/5/0/11/1/0,12/0/1/7/5/0/11/1/0,,,no,match
kyoh86__richgo,trivy,7,7,11,11,13,13,yes,14,13,11/0/2/7/4/0/11/0/0,11/0/2/7/4/0/11/0/0,,,no,match
kyoh86__richgo,cdxgen,7,7,11,11,13,13,yes,14,13,7/0/6/7/0/0/7/0/4,7/0/6/7/0/0/7/0/4,,,no,match
kyoh86__richgo,cyclonedx-gomod,7,7,11,11,13,13,yes,14,13,7/0/6/7/0/0/7/0/4,7/0/6/7/0/0/7/0/4,,,no,match
kyuff__anchor,syft,1,1,1,1,10,10,yes,11,10,6/0/4/1/5/0/1/5/0,6/0/4/1/5/0/1/5/0,,,no,match
kyuff__anchor,trivy,1,1,1,1,10,10,yes,11,10,4/0/6/1/3/0/1/3/0,4/0/6/1/3/0/1/3/0,,,no,match
kyuff__anchor,cdxgen,1,1,1,1,10,10,yes,11,10,1/0/9/1/0/0/1/0/0,1/0/9/1/0/0/1/0/0,,,no,match
kyuff__anchor,cyclonedx-gomod,1,1,1,1,10,10,yes,11,10,4/0/6/1/3/0/1/3/0,4/0/6/1/3/0/1/3/0,,,no,match
labstack__echo,syft,1,1,7,7,15,15,yes,16,15,8/0/7/1/7/0/7/1/0,8/0/7/1/7/0/7/1/0,,,no,match
labstack__echo,trivy,1,1,7,7,15,15,yes,16,15,7/0/8/1/6/0/7/0/0,7/0/8/1/6/0/7/0/0,,,no,match
labstack__echo,cdxgen,1,1,7,7,15,15,yes,16,15,1/0/14/1/0/0/1/0/6,1/0/14/1/0/0/1/0/6,,,no,match
labstack__echo,cyclonedx-gomod,1,1,7,7,15,15,yes,16,15,1/0/14/1/0/0/1/0/6,1/0/14/1/0/0/1/0/6,,,no,match
labstack__gommon,syft,5,5,9,9,11,11,yes,12,11,10/0/1/5/5/0/9/1/0,10/0/1/5/5/0/9/1/0,,,no,match
labstack__gommon,trivy,5,5,9,9,11,11,yes,12,11,9/0/2/5/4/0/9/0/0,9/0/2/5/4/0/9/0/0,,,no,match
labstack__gommon,cdxgen,5,5,9,9,11,11,yes,12,11,5/0/6/5/0/0/5/0/4,5/0/6/5/0/0/5/0/4,,,no,match
labstack__gommon,cyclonedx-gomod,5,5,9,9,11,11,yes,12,11,5/0/6/5/0/0/5/0/4,5/0/6/5/0/0/5/0/4,,,no,match
lalamove__konfig,syft,51,51,65,65,245,245,yes,246,245,104/0/141/51/53/0/65/39/0,104/0/141/51/53/0/65/39/0,,,no,match
lalamove__konfig,trivy,51,51,65,65,245,245,yes,246,245,245/0/0/51/194/0/65/180/0,245/0/0/51/194/0/65/180/0,,,no,match
lalamove__konfig,cdxgen,51,51,65,65,245,245,yes,246,245,51/0/194/51/0/0/51/0/14,51/0/194/51/0/0/51/0/14,,,no,match
lalamove__konfig,cyclonedx-gomod,51,51,65,65,245,245,yes,246,245,52/0/193/51/1/0/51/1/14,52/0/193/51/1/0/51/1/14,,,no,match
lana__go-commandbus,syft,4,4,4,4,24,24,yes,25,24,5/0/19/4/1/0/4/1/0,5/0/19/4/1/0/4/1/0,,,no,match
lana__go-commandbus,trivy,4,4,4,4,24,24,yes,25,24,24/0/0/4/20/0/4/20/0,24/0/0/4/20/0/4/20/0,,,no,match
lana__go-commandbus,cdxgen,4,4,4,4,24,24,yes,25,24,4/0/20/4/0/0/4/0/0,4/0/20/4/0/0/4/0/0,,,no,match
lana__go-commandbus,cyclonedx-gomod,4,4,4,4,24,24,yes,25,24,4/0/20/4/0/0/4/0/0,4/0/20/4/0/0/4/0/0,,,no,match
lawzava__go-pg-migrate,syft,5,5,12,12,32,32,yes,33,32,16/0/16/5/11/0/12/4/0,16/0/16/5/11/0/12/4/0,,,no,match
lawzava__go-pg-migrate,trivy,5,5,12,12,32,32,yes,33,32,14/0/18/5/9/0/12/2/0,14/0/18/5/9/0/12/2/0,,,no,match
lawzava__go-pg-migrate,cdxgen,5,5,12,12,32,32,yes,33,32,5/0/27/5/0/0/5/0/7,5/0/27/5/0/0/5/0/7,,,no,match
lawzava__go-pg-migrate,cyclonedx-gomod,5,5,12,12,32,32,yes,33,32,5/0/27/5/0/0/5/0/7,5/0/27/5/0/0/5/0/7,,,no,match
lazynop__lazyenv,syft,21,21,25,25,40,40,yes,41,40,32/0/8/21/11/0/25/7/0,32/0/8/21/11/0/25/7/0,,,no,match
lazynop__lazyenv,trivy,21,21,25,25,40,40,yes,41,40,25/0/15/21/4/0/25/0/0,25/0/15/21/4/0/25/0/0,,,no,match
lazynop__lazyenv,cdxgen,21,21,25,25,40,40,yes,41,40,21/0/19/21/0/0/21/0/4,21/0/19/21/0/0/21/0/4,,,no,match
lazynop__lazyenv,cyclonedx-gomod,21,21,25,25,40,40,yes,41,40,21/0/19/21/0/0/21/0/4,21/0/19/21/0/0/21/0/4,,,no,match
leberKleber__go-mpris,syft,1,1,5,5,7,7,yes,8,7,6/0/1/1/5/0/5/1/0,6/0/1/1/5/0/5/1/0,,,no,match
leberKleber__go-mpris,trivy,1,1,5,5,7,7,yes,8,7,5/0/2/1/4/0/5/0/0,5/0/2/1/4/0/5/0/0,,,no,match
leberKleber__go-mpris,cdxgen,1,1,5,5,7,7,yes,8,7,1/0/6/1/0/0/1/0/4,1/0/6/1/0/0/1/0/4,,,no,match
leberKleber__go-mpris,cyclonedx-gomod,1,1,5,5,7,7,yes,8,7,1/0/6/1/0/0/1/0/4,1/0/6/1/0/0/1/0/4,,,no,match
leebenson__conform,syft,1,1,7,7,16,16,yes,17,16,8/0/8/1/7/0/7/1/0,8/0/8/1/7/0/7/1/0,,,no,match
leebenson__conform,trivy,1,1,7,7,16,16,yes,17,16,16/0/0/1/15/0/7/9/0,16/0/0/1/15/0/7/9/0,,,no,match
leebenson__conform,cdxgen,1,1,7,7,16,16,yes,17,16,1/0/15/1/0/0/1/0/6,1/0/15/1/0/0/1/0/6,,,no,match
leebenson__conform,cyclonedx-gomod,1,1,7,7,16,16,yes,17,16,1/0/15/1/0/0/1/0/6,1/0/15/1/0/0/1/0/6,,,no,match
leekchan__accounting,syft,3,3,3,3,4,4,yes,5,4,4/0/0/3/1/0/3/1/0,4/0/0/3/1/0/3/1/0,,,no,match
leekchan__accounting,trivy,3,3,3,3,4,4,yes,5,4,4/0/0/3/1/0/3/1/0,4/0/0/3/1/0/3/1/0,,,no,match
leekchan__accounting,cdxgen,3,3,3,3,4,4,yes,5,4,3/0/1/3/0/0/3/0/0,3/0/1/3/0/0/3/0/0,,,no,match
leekchan__accounting,cyclonedx-gomod,3,3,3,3,4,4,yes,5,4,3/0/1/3/0/0/3/0/0,3/0/1/3/0/0/3/0/0,,,no,match
leodido__structcli,syft,19,19,35,35,74,74,yes,75,74,54/0/20/19/35/0/35/19/0,54/0/20/19/35/0/35/19/0,,,no,match
leodido__structcli,trivy,19,19,35,35,74,74,yes,75,74,45/0/29/19/26/0/35/10/0,45/0/29/19/26/0/35/10/0,,,no,match
leodido__structcli,cdxgen,19,19,35,35,74,74,yes,75,74,32/0/42/19/13/0/31/1/4,32/0/42/19/13/0/31/1/4,,,no,match
leodido__structcli,cyclonedx-gomod,19,19,35,35,74,74,yes,75,74,41/0/33/19/22/0/31/10/4,41/0/33/19/22/0/31/10/4,,,no,match
leonelquinteros__gotext,syft,3,3,3,3,8,8,yes,9,8,4/0/4/3/1/0/3/1/0,4/0/4/3/1/0/3/1/0,,,no,match
leonelquinteros__gotext,trivy,3,3,3,3,8,8,yes,9,8,3/0/5/3/0/0/3/0/0,3/0/5/3/0/0/3/0/0,,,no,match
leonelquinteros__gotext,cdxgen,3,3,3,3,8,8,yes,9,8,3/0/5/3/0/0/3/0/0,3/0/5/3/0/0/3/0/0,,,no,match
leonelquinteros__gotext,cyclonedx-gomod,3,3,3,3,8,8,yes,9,8,3/0/5/3/0/0/3/0/0,3/0/5/3/0/0/3/0/0,,,no,match
leozz37__hare,syft,4,4,4,4,4,4,yes,5,4,4/0/0/4/0/0/4/0/0,4/0/0/4/0/0/4/0/0,,,no,match
leozz37__hare,trivy,4,4,4,4,4,4,yes,5,4,4/0/0/4/0/0/4/0/0,4/0/0/4/0/0/4/0/0,,,no,match
leozz37__hare,cdxgen,4,4,4,4,4,4,yes,5,4,4/0/0/4/0/0/4/0/0,4/0/0/4/0/0/4/0/0,,,no,match
leozz37__hare,cyclonedx-gomod,4,4,4,4,4,4,yes,5,4,4/0/0/4/0/0/4/0/0,4/0/0/4/0/0/4/0/0,,,no,match
leporo__sqlf,syft,1,1,6,6,8,8,yes,9,8,7/0/1/1/6/0/6/1/0,7/0/1/1/6/0/6/1/0,,,no,match
leporo__sqlf,trivy,1,1,6,6,8,8,yes,9,8,8/0/0/1/7/0/6/2/0,8/0/0/1/7/0/6/2/0,,,no,match
leporo__sqlf,cdxgen,1,1,6,6,8,8,yes,9,8,1/0/7/1/0/0/1/0/5,1/0/7/1/0/0/1/0/5,,,no,match
leporo__sqlf,cyclonedx-gomod,1,1,6,6,8,8,yes,9,8,1/0/7/1/0/0/1/0/5,1/0/7/1/0/0/1/0/5,,,no,match
lesismal__nbio,syft,3,3,3,3,7,7,yes,8,7,3/0/4/3/0/0/3/0/0,3/0/4/3/0/0/3/0/0,,,no,match
lesismal__nbio,trivy,3,3,3,3,7,7,yes,8,7,7/0/0/3/4/0/3/4/0,7/0/0/3/4/0/3/4/0,,,no,match
lesismal__nbio,cdxgen,3,3,3,3,7,7,yes,8,7,3/0/4/3/0/0/3/0/0,3/0/4/3/0/0/3/0/0,,,no,match
lesismal__nbio,cyclonedx-gomod,3,3,3,3,7,7,yes,8,7,3/0/4/3/0/0/3/0/0,3/0/4/3/0/0/3/0/0,,,no,match
lestrrat-go__jwx,syft,8,8,8,8,20,20,yes,21,20,15/19/5/8/26/0/8/26/0,15/19/5/8/26/0/8/26/0,,,no,match
lestrrat-go__jwx,trivy,8,8,8,8,20,20,yes,21,20,13/15/7/8/20/0/8/20/0,13/15/7/8/20/0/8/20/0,,,no,match
lestrrat-go__jwx,cdxgen,8,8,8,8,20,20,yes,21,20,13/14/7/8/19/0/8/19/0,13/14/7/8/19/0/8/19/0,,,no,match
lestrrat-go__jwx,cyclonedx-gomod,8,8,8,8,20,20,yes,21,20,11/0/9/8/3/0/8/3/0,11/0/9/8/3/0/8/3/0,,,no,match
levigross__grequests,syft,2,2,6,6,14,14,yes,15,14,8/0/6/2/6/0/6/2/0,8/0/6/2/6/0/6/2/0,,,no,match
levigross__grequests,trivy,2,2,6,6,14,14,yes,15,14,6/0/8/2/4/0/6/0/0,6/0/8/2/4/0/6/0/0,,,no,match
levigross__grequests,cdxgen,2,2,6,6,14,14,yes,15,14,2/0/12/2/0/0/2/0/4,2/0/12/2/0/0/2/0/4,,,no,match
levigross__grequests,cyclonedx-gomod,2,2,6,6,14,14,yes,15,14,2/0/12/2/0/0/2/0/4,2/0/12/2/0/0/2/0/4,,,no,match
lf-edge__ekuiper,syft,151,151,155,155,923,923,yes,924,923,436/3/487/150/289/1/154/285/1,436/3/487/150/289/1/154/285/1,,,no,match
lf-edge__ekuiper,trivy,151,151,155,155,923,923,yes,924,923,413/3/510/150/266/1/154/262/1,413/3/510/150/266/1/154/262/1,,,no,match
lf-edge__ekuiper,cdxgen,151,151,155,155,923,923,yes,924,923,416/2/507/151/267/0/155/263/0,416/2/507/151/267/0/155/263/0,,,no,match
lf-edge__ekuiper,cyclonedx-gomod,151,151,155,155,923,923,yes,924,923,398/1/525/150/249/1/150/249/5,398/1/525/150/249/1/150/249/5,,,no,match
lib4u__fake-useragent,syft,1,1,1,1,5,5,yes,6,5,1/0/4/1/0/0/1/0/0,1/0/4/1/0/0/1/0/0,,,no,match
lib4u__fake-useragent,trivy,1,1,1,1,5,5,yes,6,5,1/0/4/1/0/0/1/0/0,1/0/4/1/0/0/1/0/0,,,no,match
lib4u__fake-useragent,cdxgen,1,1,1,1,5,5,yes,6,5,1/0/4/1/0/0/1/0/0,1/0/4/1/0/0/1/0/0,,,no,match
lib4u__fake-useragent,cyclonedx-gomod,1,1,1,1,5,5,yes,6,5,1/0/4/1/0/0/1/0/0,1/0/4/1/0/0/1/0/0,,,no,match
libgit2__git2go,syft,1,1,2,2,6,6,yes,7,6,4/0/2/1/3/0/2/2/0,4/0/2/1/3/0/2/2/0,,,no,match
libgit2__git2go,trivy,1,1,2,2,6,6,yes,7,6,6/0/0/1/5/0/2/4/0,6/0/0/1/5/0/2/4/0,,,no,match
libgit2__git2go,cdxgen,1,1,2,2,6,6,yes,7,6,1/0/5/1/0/0/1/0/1,1/0/5/1/0/0/1/0/1,,,no,match
libgit2__git2go,cyclonedx-gomod,1,1,2,2,6,6,yes,7,6,2/0/4/1/1/0/1/1/1,2/0/4/1/1/0/1/1/1,,,no,match
liftbridge-io__liftbridge,syft,64,64,68,68,360,360,yes,361,360,91/0/269/64/27/0/68/23/0,91/0/269/64/27/0/68/23/0,,,no,match
liftbridge-io__liftbridge,trivy,64,64,68,68,360,360,yes,361,360,69/0/291/64/5/0/68/1/0,69/0/291/64/5/0/68/1/0,,,no,match
liftbridge-io__liftbridge,cdxgen,64,64,68,68,360,360,yes,361,360,64/0/296/64/0/0/64/0/4,64/0/296/64/0/0/64/0/4,,,no,match
liftbridge-io__liftbridge,cyclonedx-gomod,64,64,68,68,360,360,yes,361,360,65/0/295/64/1/0/64/1/4,65/0/295/64/1/0/64/1/4,,,no,match
lightningnetwork__lnd,syft,127,127,127,127,529,529,yes,530,529,244/186/285/127/303/0/127/303/0,244/186/285/127/303/0/127/303/0,,,no,match
lightningnetwork__lnd,trivy,127,127,127,127,529,529,yes,530,529,215/172/314/127/260/0/127/260/0,215/172/314/127/260/0/127/260/0,,,no,match
lightningnetwork__lnd,cdxgen,127,127,127,127,529,529,yes,530,529,NA,NA,,,no,match
lightningnetwork__lnd,cyclonedx-gomod,127,127,127,127,529,529,yes,530,529,191/1/338/126/66/1/126/66/1,191/1/338/126/66/1/126/66/1,,,no,match
limiu82214__gojmapr,syft,1,1,8,8,11,11,yes,12,11,9/0/2/1/8/0/8/1/0,9/0/2/1/8/0/8/1/0,,,no,match
limiu82214__gojmapr,trivy,1,1,8,8,11,11,yes,12,11,8/0/3/1/7/0/8/0/0,8/0/3/1/7/0/8/0/0,,,no,match
limiu82214__gojmapr,cdxgen,1,1,8,8,11,11,yes,12,11,1/0/10/1/0/0/1/0/7,1/0/10/1/0/0/1/0/7,,,no,match
limiu82214__gojmapr,cyclonedx-gomod,1,1,8,8,11,11,yes,12,11,1/0/10/1/0/0/1/0/7,1/0/10/1/0/0/1/0/7,,,no,match
lindb__lindb,syft,161,161,162,162,482,482,yes,483,482,246/0/236/161/85/0/162/84/0,246/0/236/161/85/0/162/84/0,,,no,match
lindb__lindb,trivy,161,161,162,162,482,482,yes,483,482,178/0/304/161/17/0/162/16/0,178/0/304/161/17/0/162/16/0,,,no,match
lindb__lindb,cdxgen,161,161,162,162,482,482,yes,483,482,161/0/321/161/0/0/161/0/1,161/0/321/161/0/0/161/0/1,,,no,match
lindb__lindb,cyclonedx-gomod,161,161,162,162,482,482,yes,483,482,173/0/309/157/16/4/157/16/5,173/0/309/157/16/4/157/16/5,,,no,match
lingrino__vaku,syft,25,25,67,67,170,170,yes,171,170,82/0/88/25/57/0/67/15/0,82/0/88/25/57/0/67/15/0,,,no,match
lingrino__vaku,trivy,25,25,67,67,170,170,yes,171,170,70/0/100/25/45/0/67/3/0,70/0/100/25/45/0/67/3/0,,,no,match
lingrino__vaku,cdxgen,25,25,67,67,170,170,yes,171,170,25/0/145/25/0/0/25/0/42,25/0/145/25/0/0/25/0/42,,,no,match
lingrino__vaku,cyclonedx-gomod,25,25,67,67,170,170,yes,171,170,26/0/144/25/1/0/25/1/42,26/0/144/25/1/0/25/1/42,,,no,match
linkedin__goavro,syft,1,1,5,5,7,7,yes,8,7,6/0/1/1/5/0/5/1/0,6/0/1/1/5/0/5/1/0,,,no,match
linkedin__goavro,trivy,1,1,5,5,7,7,yes,8,7,7/0/0/1/6/0/5/2/0,7/0/0/1/6/0/5/2/0,,,no,match
linkedin__goavro,cdxgen,1,1,5,5,7,7,yes,8,7,1/0/6/1/0/0/1/0/4,1/0/6/1/0/0/1/0/4,,,no,match
linkedin__goavro,cyclonedx-gomod,1,1,5,5,7,7,yes,8,7,1/0/6/1/0/0/1/0/4,1/0/6/1/0/0/1/0/4,,,no,match
linvon__cuckoo-filter,syft,1,1,1,1,1,1,yes,2,1,1/0/0/1/0/0/1/0/0,1/0/0/1/0/0/1/0/0,,,no,match
linvon__cuckoo-filter,trivy,1,1,1,1,1,1,yes,2,1,1/0/0/1/0/0/1/0/0,1/0/0/1/0/0/1/0/0,,,no,match
linvon__cuckoo-filter,cdxgen,1,1,1,1,1,1,yes,2,1,1/0/0/1/0/0/1/0/0,1/0/0/1/0/0/1/0/0,,,no,match
linvon__cuckoo-filter,cyclonedx-gomod,1,1,1,1,1,1,yes,2,1,1/0/0/1/0/0/1/0/0,1/0/0/1/0/0/1/0/0,,,no,match
linxGnu__mssqlx,syft,6,6,10,10,13,13,yes,14,13,12/0/1/6/6/0/10/2/0,12/0/1/6/6/0/10/2/0,,,no,match
